filename,before_sig_MOS_DISC,before_sig_MOS_LOUD,before_sig_MOS_NOISE,before_sig_MOS_REVERB,before_sig_MOS_SIG,before_sig_MOS_OVRL,after_sig_MOS_DISC,after_sig_MOS_LOUD,after_sig_MOS_NOISE,after_sig_MOS_REVERB,after_sig_MOS_SIG,after_sig_MOS_OVRL,para_sig_MOS_DISC,para_sig_MOS_LOUD,para_sig_MOS_NOISE,para_sig_MOS_REVERB,para_sig_MOS_SIG,para_sig_MOS_OVRL
11_chetvero_nischih_s000013_seg_0.wav,395,400,470,474,397,361,355,181,342,371,247,192,3.0,-21.0,6.0,0.616580710411719,0,0
26_p227_123_mic1.wav,410,373,424,451,391,354,288,169,275,363,152,135,85.0,-1.0,109.0,0.0,0,0
23_p228_318_mic2.wav,434,429,379,487,353,307,210,101,105,464,229,123,17.0,-7.0,306.0,0.8250472223005533,0,0
28_p227_094_mic1.wav,416,400,429,426,383,357,385,153,399,408,280,174,12.0,2.0,-59.0,0.3396149531363055,0,0
5_p227_079_mic1.wav,453,430,420,491,376,338,360,243,376,354,244,183,20.0,23.0,7.0,0.655645352972793,0,0
38_p228_348_mic2.wav,447,383,344,480,345,313,320,192,298,369,181,138,10.0,5.0,101.0,0.0,0,0
10_p228_336_mic2.wav,415,395,326,428,339,324,304,127,274,370,162,147,16.0,19.0,9.0,0.7458011423235853,0,0
2_p228_365_mic2.wav,438,375,407,450,392,342,345,189,378,350,274,187,-37.0,2.0,4.0,0.0,0,0
34_p228_260_mic1.wav,458,369,437,488,447,377,367,152,387,404,267,174,12.0,20.0,9.0,0.0,0,0
29_imalavoglia_00_verga_f000005.wav,416,377,366,425,335,298,467,187,110,359,176,139,12.0,-35.0,273.0,0.8677735121392688,0,0
30_p227_169_mic1.wav,436,355,437,417,355,325,325,181,284,401,223,163,5.0,-95.0,9.0,0.0,0,0
26_p227_094_mic1.wav,416,400,429,426,383,357,426,276,391,372,285,223,16.0,46.0,3.0,0.0,0,0
15_p227_146_mic2.wav,407,439,402,463,363,334,314,203,327,317,210,174,8.0,-14.0,-27.0,0.21928158401702813,0,0
22_p227_020_mic2.wav,386,368,411,456,377,335,347,201,259,436,205,163,133.0,-22.0,89.0,0.0,0,0
21_p227_156_mic2.wav,381,395,381,439,320,307,311,260,336,329,213,169,18.0,-11.0,-16.0,1.0,0,0
23_oblomov_s000011_seg_0.wav,419,430,449,477,413,371,357,138,329,348,212,141,-31.0,20.0,4.0,0.7128126604632989,0,0
18_p227_158_mic1.wav,388,351,376,445,319,301,353,233,307,303,197,173,10.0,56.0,-89.0,0.20616763389343362,0,0
18_p228_205_mic1.wav,382,353,421,472,398,342,464,160,338,357,225,166,-68.0,3.0,7.0,0.16716717829501293,0,0
23_p227_169_mic2.wav,407,331,334,461,301,296,407,153,397,408,247,157,2.0,-61.0,7.0,0.0,0,0
22_p227_061_mic1.wav,449,459,466,470,424,386,363,174,393,391,271,183,8.0,-9.0,4.0,0.0,0,0
39_p227_032_mic1.wav,371,368,438,471,372,343,399,205,124,350,246,149,14.0,-1.0,256.0,0.6964929655336832,0,0
11_galatea_01_barrili_f000013.wav,385,464,404,418,310,267,419,181,372,374,262,196,10.0,-7.0,7.0,0.48801294645758886,0,0
27_p228_220_mic2.wav,391,347,416,463,379,340,239,102,113,454,212,120,17.0,-30.0,191.0,0.0,0,0
24_p228_263_mic1.wav,415,344,413,473,383,338,364,110,233,402,188,171,38.5,-27.0,68.0,0.0,0,0
18_p227_123_mic2.wav,424,396,362,473,338,327,332,196,305,364,215,171,13.0,40.0,0.0,0.3697023938576979,0,0
24_p227_165_mic1.wav,448,423,452,447,379,334,419,263,404,322,235,174,18.0,75.0,10.0,0.18845696159725556,0,0
1_p227_096_mic1.wav,387,376,432,428,343,305,382,282,379,306,241,203,16.0,16.0,9.0,0.6114697884166952,0,0
4_p228_369_mic2.wav,401,311,344,474,344,343,357,196,348,376,241,175,15.0,3.0,2.0,0.7058022913191754,0,0
35_chetvero_nischih_s000004_seg_0.wav,457,336,443,480,421,387,343,132,140,443,246,163,7.0,-71.0,0.0,0.0,0,0
12_p227_145_mic1.wav,408,391,414,467,386,355,355,179,337,347,217,174,-18.0,3.0,1.0,0.09769139315969966,0,0
29_p227_090_mic1.wav,414,451,410,449,357,318,206,101,106,460,217,121,299.0,-29.0,2.0,0.9658070152564092,0,0
27_p228_233_mic2.wav,361,350,378,400,309,280,330,241,323,335,202,169,8.0,6.0,95.0,0.5166451340372568,0,0
8_p228_278_mic1.wav,438,342,389,461,383,334,344,183,310,355,185,146,6.0,26.0,6.0,0.7891688076875654,0,0
36_p228_309_mic2.wav,383,384,385,436,380,322,344,157,205,328,166,144,6.0,-3.0,96.0,1.0,0,0
10_p227_001_mic1.wav,419,325,396,438,359,320,322,157,344,363,200,164,2.0,-24.0,7.0,0.0,0,0
39_p227_083_mic1.wav,410,388,431,441,334,327,296,103,113,462,234,125,165.0,-27.0,9.0,0.0,0,0
18_p227_032_mic1.wav,371,368,438,471,372,343,445,195,400,312,268,206,7.0,19.0,1.0,1.0,0,0
8_p228_300_mic1.wav,449,297,398,469,398,356,388,287,378,386,270,212,-265.0,-21.0,6.0,0.8281137080402604,0,0
6_p227_169_mic2.wav,407,331,334,461,301,296,463,177,397,363,246,170,19.0,-23.0,7.0,0.0,0,0
22_p228_288_mic2.wav,415,372,365,451,356,319,210,101,105,463,228,123,220.0,-103.0,319.0,0.6546508284257273,0,0
34_p227_126_mic2.wav,464,301,364,479,316,272,407,223,415,330,218,164,5.0,-11.0,3.0,0.24069837617181977,0,0
32_p228_345_mic1.wav,479,368,420,485,397,356,210,101,105,463,228,123,20.0,-181.0,5.0,0.5452616611656993,0,0
29_p227_001_mic1.wav,419,325,396,438,359,320,351,228,379,282,223,163,16.0,39.0,3.0,0.0,0,0
25_p227_165_mic1.wav,448,423,452,447,379,334,300,280,344,320,203,178,8.0,22.0,3.0,0.9890370772829712,0,0
17_p228_271_mic2.wav,411,423,355,433,343,320,420,213,349,412,258,177,14.0,-11.0,33.0,0.6490885152573422,0,0
14_p227_062_mic2.wav,433,402,462,482,343,331,370,191,289,333,188,136,15.0,-2.0,7.0,0.0,0,0
11_p227_020_mic2.wav,386,368,411,456,377,335,358,177,371,398,248,177,5.0,9.0,0.0,0.022504320850161297,0,0
17_p228_337_mic2.wav,451,341,335,472,384,311,390,229,382,320,192,149,18.0,27.0,7.0,0.0,0,0
1_p228_194_mic2.wav,423,399,377,470,418,350,344,262,325,345,206,180,18.0,-7.0,3.0,0.055250829350653174,0,0
39_p228_330_mic2.wav,419,398,351,476,396,349,303,210,333,385,198,163,14.0,-4.0,0.0,0.0,0,0
6_p227_123_mic2.wav,424,396,362,473,338,327,322,233,373,329,229,179,6.0,18.0,4.0,0.10580948678048063,0,0
9_p227_030_mic1.wav,438,441,434,471,404,358,381,295,383,345,187,162,4.0,18.0,2.0,0.4295072920260442,0,0
35_p228_337_mic2.wav,451,341,335,472,384,311,304,102,127,347,256,126,108.0,-24.0,272.0,0.0,0,0
11_p228_334_mic1.wav,358,398,425,444,373,339,210,101,105,464,230,123,8.0,-13.0,8.0,0.9281469394705019,0,0
39_p227_118_mic2.wav,365,398,376,444,351,303,419,235,191,418,178,154,14.0,-9.0,62.0,0.8049476271127235,0,0
17_p228_369_mic2.wav,401,311,344,474,344,343,417,213,352,389,243,179,17.0,-3.0,5.0,0.0,0,0
5_p227_048_mic2.wav,404,336,443,476,328,297,349,210,309,346,183,154,12.0,2.0,4.0,0.17418064573341618,0,0
30_p228_348_mic2.wav,447,383,344,480,345,313,301,164,385,388,168,147,199.0,-81.0,6.0,0.49770832760757067,0,0
2_p228_369_mic2.wav,401,311,344,474,344,343,347,224,345,310,186,162,3.0,19.0,2.0,0.16935431247795885,0,0
5_p227_151_mic2.wav,424,360,342,479,342,349,422,197,394,376,286,201,8.0,0.0,0.0,0.4181646013832545,0,0
14_p228_283_mic2.wav,468,413,397,479,385,338,370,255,303,322,220,166,-25.0,-20.0,2.0,1.0,0,0
31_p227_042_mic1.wav,380,415,395,404,364,342,210,101,105,463,228,123,162.0,-14.0,196.0,0.04743716103338891,0,0
4_p228_348_mic2.wav,447,383,344,480,345,313,321,269,382,336,246,199,10.0,-24.0,10.0,0.9791245347575034,0,0
24_p227_080_mic1.wav,379,369,372,403,332,300,252,206,310,384,184,154,3.0,13.0,9.0,0.3619154050288452,0,0
6_p228_336_mic2.wav,415,395,326,428,339,324,323,112,282,391,201,156,128.0,-18.0,2.0,0.44775746058533317,0,0
0_galatea_01_barrili_f000008.wav,375,433,384,347,344,289,357,215,366,303,252,201,9.0,27.0,6.0,0.02621009086047732,0,0
13_p227_048_mic2.wav,404,336,443,476,328,297,395,111,184,418,233,153,13.0,-38.0,142.0,0.9036205870190034,0,0
34_p228_288_mic2.wav,415,372,365,451,356,319,414,167,242,388,203,143,-113.0,-105.0,10.0,0.0,0,0
22_p227_022_mic1.wav,395,428,458,468,409,379,445,183,337,390,208,150,4.0,6.0,8.0,0.0,0,0
12_p228_336_mic2.wav,415,395,326,428,339,324,370,161,384,409,267,176,6.0,8.0,2.0,0.7886110203635273,0,0
2_p227_126_mic2.wav,464,301,364,479,316,272,402,153,393,383,199,136,7.0,-8.0,4.0,0.7679098365245065,0,0
21_p228_318_mic2.wav,434,429,379,487,353,307,364,177,370,360,265,178,9.0,30.0,1.0,0.07187543088351322,0,0
3_p227_123_mic2.wav,424,396,362,473,338,327,361,268,357,331,230,195,10.0,45.0,10.0,0.4041754797589071,0,0
9_oblomov_s000011_seg_0.wav,419,430,449,477,413,371,460,175,366,404,237,171,7.0,-6.0,9.0,0.3399779909444305,0,0
34_p228_210_mic1.wav,466,371,392,475,408,345,416,237,221,400,200,179,18.0,7.0,10.0,0.043422877846616914,0,0
16_p227_181_mic1.wav,466,413,404,459,381,350,218,101,106,463,228,123,142.0,-106.0,4.0,0.33760027909807855,0,0
24_p227_151_mic2.wav,424,360,342,479,342,349,281,174,272,359,146,128,9.0,-28.0,3.0,0.0,0,0
12_keraban_le_tetu_1_07_f000046_seg_0.wav,302,322,376,439,273,228,446,298,368,332,257,214,6.0,-2.0,0.0,0.0,0,0
36_p227_170_mic2.wav,464,347,366,485,320,293,253,151,233,346,173,143,64.0,-11.0,6.0,0.0,0,0
30_p227_022_mic1.wav,395,428,458,468,409,379,275,168,261,369,147,122,16.0,-123.0,10.0,0.0,0,0
9_p227_169_mic2.wav,407,331,334,461,301,296,416,224,354,277,200,167,14.0,-12.0,8.0,0.478875997192838,0,0
38_oblomov_s000011_seg_0.wav,419,430,449,477,413,371,425,263,428,309,305,232,36.0,-26.0,7.0,1.0,0,0
25_p228_279_mic2.wav,440,345,377,472,355,315,328,131,292,376,188,139,19.0,-109.0,3.0,0.5373573913266793,0,0
31_p228_318_mic2.wav,434,429,379,487,353,307,212,101,107,457,224,122,11.0,-7.0,204.0,0.0,0,0
19_p228_285_mic1.wav,456,336,390,473,406,358,365,212,283,395,168,147,11.0,-7.0,9.0,0.15386712498062938,0,0
39_p227_079_mic1.wav,453,430,420,491,376,338,332,103,132,472,271,141,89.0,14.0,166.0,0.6623058732433953,0,0
11_p228_369_mic2.wav,401,311,344,474,344,343,408,170,410,403,261,165,-61.0,-6.0,1.0,0.0,0,0
34_p228_342_mic1.wav,435,382,432,443,383,317,277,171,181,349,151,128,20.0,-47.0,8.0,0.0,0,0
14_p227_107_mic1.wav,448,408,462,416,392,360,347,294,353,313,235,194,0.0,134.0,3.0,0.12801074283363778,0,0
8_p228_194_mic2.wav,423,399,377,470,418,350,356,192,395,372,252,177,12.0,-11.0,6.0,0.45453512786697836,0,0
6_p228_283_mic2.wav,468,413,397,479,385,338,359,231,373,305,212,170,0.0,-6.5,3.0,0.9454837208739802,0,0
35_p228_228_mic2.wav,457,354,327,443,316,285,313,124,281,355,169,136,15.0,43.0,-7.0,0.0,0,0
11_p228_364_mic2.wav,425,326,368,406,331,303,407,250,385,309,225,186,-94.0,9.0,1.0,0.32027387511775773,0,0
28_p228_338_mic2.wav,403,368,413,446,371,332,315,209,282,376,195,166,13.0,126.0,10.0,0.0,0,0
1_p228_342_mic1.wav,435,382,432,443,383,317,320,139,219,397,226,178,5.0,9.0,3.0,0.38529306474770386,0,0
25_p227_082_mic2.wav,405,372,381,421,347,310,364,231,388,354,280,217,18.0,-6.0,4.0,0.8226636046863971,0,0
19_p227_061_mic2.wav,420,413,408,469,433,382,458,320,280,346,223,197,-150.0,10.0,8.0,0.6754987625890375,0,0
33_p227_010_mic2.wav,416,349,342,438,373,337,302,190,175,375,268,170,165.0,7.0,4.0,0.0,0,0
29_p228_279_mic2.wav,440,345,377,472,355,315,371,228,293,349,177,154,21.0,85.0,2.0,0.032787453666912936,0,0
32_p227_061_mic2.wav,420,413,408,469,433,382,319,230,305,390,242,203,74.0,-18.0,49.0,0.0,0,0
16_p227_080_mic1.wav,379,369,372,403,332,300,314,176,309,366,188,168,14.0,-73.0,5.0,0.5744567126341292,0,0
1_p227_088_mic1.wav,464,396,441,485,440,414,431,234,394,330,235,193,5.0,-4.0,2.0,0.5650378234328264,0,0
27_p228_336_mic2.wav,415,395,326,428,339,324,472,186,324,409,216,162,-66.0,16.0,2.0,0.7886110203635273,0,0
16_p228_369_mic2.wav,401,311,344,474,344,343,342,201,358,384,262,182,14.0,22.0,3.0,0.08694408913982432,0,0
30_p227_103_mic2.wav,436,399,392,452,332,309,294,240,356,340,225,193,2.0,15.0,4.0,0.0,0,0
37_p227_169_mic2.wav,407,331,334,461,301,296,307,151,256,400,202,166,3.0,-78.0,5.0,0.818605124739297,0,0
13_p227_089_mic2.wav,424,366,362,455,308,281,271,170,332,382,177,154,191.0,19.0,3.0,0.0,0,0
15_p227_151_mic2.wav,424,360,342,479,342,349,340,148,270,400,217,191,93.0,-29.0,3.0,0.0,0,0
33_p227_061_mic1.wav,449,459,466,470,424,386,423,228,383,351,224,185,4.0,-13.0,-98.0,0.24080025719978315,0,0
24_p228_269_mic1.wav,461,394,383,428,387,355,395,143,398,396,195,136,3.0,27.0,6.0,0.9653090347238501,0,0
36_p228_279_mic2.wav,440,345,377,472,355,315,280,102,153,423,227,128,152.0,-141.0,2.0,0.8472287532660872,0,0
19_p227_025_mic2.wav,421,313,386,491,349,344,216,101,108,456,221,121,161.0,-28.0,0.0,0.285633656956394,0,0
32_p227_089_mic2.wav,424,366,362,455,308,281,338,287,183,434,207,171,26.0,-3.0,200.0,0.10228096017283983,0,0
15_p228_300_mic1.wav,449,297,398,469,398,356,372,212,420,293,240,176,16.0,-17.0,8.0,0.8987832495208724,0,0
9_p227_170_mic2.wav,464,347,366,485,320,293,392,212,263,313,222,185,-11.0,5.0,10.0,0.3352953313354369,0,0
7_p228_278_mic1.wav,438,342,389,461,383,334,489,322,416,204,208,199,2.0,-24.0,-47.0,0.5684316199518392,0,0
36_p227_178_mic2.wav,422,393,380,470,354,329,299,140,294,400,221,186,136.0,-19.0,-121.0,0.9322717027698364,0,0
22_p228_244_mic2.wav,413,414,389,457,392,351,371,242,389,243,216,180,3.0,27.0,8.0,0.906867333827833,0,0
21_p227_181_mic1.wav,466,413,404,459,381,350,447,261,287,432,204,187,-15.0,-5.0,120.0,0.44483488249580794,0,0
32_p227_158_mic1.wav,388,351,376,445,319,301,337,151,219,353,170,160,116.0,21.0,150.0,0.0,0,0
29_p227_113_mic2.wav,363,432,405,465,373,347,220,101,105,464,224,121,219.0,29.0,158.0,0.0,0,0
1_p228_345_mic1.wav,479,368,420,485,397,356,334,187,382,359,249,183,3.0,-54.0,2.0,0.9336028275731967,0,0
23_p227_010_mic2.wav,416,349,342,438,373,337,392,244,338,281,214,178,2.0,126.0,2.0,0.7379659601952627,0,0
36_p228_209_mic2.wav,435,413,370,438,406,340,334,225,344,265,208,171,13.0,28.0,-1.0,0.0,0,0
23_p227_146_mic2.wav,407,439,402,463,363,334,187,101,104,455,214,119,18.0,-1.0,3.0,0.045196288371372795,0,0
29_p228_363_mic2.wav,458,348,356,466,378,340,420,310,196,419,250,200,15.0,24.0,6.0,0.0,0,0
0_p227_138_mic2.wav,433,401,388,488,359,346,355,230,343,333,211,170,0.0,17.0,10.0,0.978123435178512,0,0
10_p228_209_mic1.wav,447,354,379,467,390,330,302,123,271,351,164,142,14.0,-5.0,7.0,0.6183126361151698,0,0
24_p227_069_mic1.wav,417,407,453,478,411,359,443,266,394,313,272,200,15.0,-26.0,7.0,0.0,0,0
34_chetvero_nischih_s000013_seg_0.wav,395,400,470,474,397,361,350,159,328,395,188,147,7.0,-21.0,5.0,0.45090099672209405,0,0
14_p228_339_mic2.wav,461,363,379,485,401,352,340,324,384,358,229,185,14.0,-6.0,0.0,0.29761754001086804,0,0
17_p228_220_mic2.wav,391,347,416,463,379,340,299,137,340,358,151,123,8.0,23.0,0.0,0.0,0,0
32_p227_079_mic1.wav,453,430,420,491,376,338,397,261,408,377,248,199,11.0,92.0,4.0,0.0,0,0
18_p227_126_mic2.wav,464,301,364,479,316,272,326,251,305,373,197,167,17.0,-24.0,5.0,0.0,0,0
39_p228_271_mic2.wav,411,423,355,433,343,320,443,258,375,325,236,187,-29.0,-12.0,1.0,0.6523583381867426,0,0
21_p228_337_mic2.wav,451,341,335,472,384,311,331,258,357,325,252,210,18.0,19.0,3.0,0.40729382881146936,0,0
39_p227_094_mic1.wav,416,400,429,426,383,357,356,110,165,394,212,134,2.0,-153.0,119.0,0.6383077016583598,0,0
13_p228_345_mic1.wav,479,368,420,485,397,356,376,111,154,397,230,148,3.0,-23.0,9.0,0.4402065207510423,0,0
36_p227_061_mic1.wav,449,459,466,470,424,386,209,101,105,462,227,122,173.0,29.0,7.0,0.710558965843286,0,0
39_p227_072_mic1.wav,413,400,410,462,356,328,211,101,105,463,228,123,8.0,-66.0,6.0,0.0,0,0
14_p227_168_mic1.wav,393,377,421,415,365,312,316,301,354,333,237,186,19.0,-22.0,-11.0,0.0,0,0
37_p228_244_mic2.wav,413,414,389,457,392,351,209,101,105,462,225,122,245.0,-5.0,279.0,0.3099576074337498,0,0
27_keraban_le_tetu_1_07_f000046_seg_0.wav,302,322,376,439,273,228,478,314,238,458,240,189,10.0,18.0,4.0,0.33800345425002654,0,0
8_chetvero_nischih_s000013_seg_0.wav,395,400,470,474,397,361,347,195,306,353,219,166,15.0,6.0,1.0,0.5141971959010354,0,0
6_p227_086_mic2.wav,421,355,443,487,313,339,293,146,314,359,166,141,5.0,-16.0,-6.0,0.0,0,0
12_p228_210_mic1.wav,466,371,392,475,408,345,351,185,311,372,236,161,9.0,0.0,5.0,0.0,0,0
14_p228_269_mic1.wav,461,394,383,428,387,355,316,268,343,311,188,162,12.0,10.0,6.0,0.10995419201141765,0,0
19_p228_283_mic2.wav,468,413,397,479,385,338,212,101,105,463,229,123,6.0,-106.0,231.0,0.2579706199981945,0,0
6_p228_209_mic1.wav,447,354,379,467,390,330,355,269,355,312,286,238,9.0,4.0,9.0,0.0,0,0
11_p228_339_mic2.wav,461,363,379,485,401,352,291,240,299,351,201,169,13.0,-27.0,8.0,0.7798840844262056,0,0
11_p227_048_mic2.wav,404,336,443,476,328,297,365,196,286,297,189,172,2.0,24.0,0.0,0.5642647277217221,0,0
0_p228_263_mic1.wav,415,344,413,473,383,338,320,205,285,390,188,139,10.0,-24.0,2.0,0.6383871093533006,0,0
16_p228_345_mic1.wav,479,368,420,485,397,356,339,160,268,400,184,146,106.0,22.0,3.0,0.0,0,0
17_p227_057_mic1.wav,458,372,409,441,342,313,427,242,225,216,232,174,0.0,5.0,39.0,1.0,0,0
28_p227_069_mic1.wav,417,407,453,478,411,359,396,197,350,405,256,175,20.0,21.0,1.0,0.6319646323865326,0,0
20_p228_339_mic2.wav,461,363,379,485,401,352,321,205,211,433,167,128,4.0,5.0,5.0,0.0,0,0
31_p228_330_mic2.wav,419,398,351,476,396,349,402,211,332,402,226,172,9.0,21.0,8.0,0.15267466313036437,0,0
29_keraban_le_tetu_1_05_f000019_seg_0.wav,371,352,357,422,292,255,359,234,352,358,298,215,8.0,231.0,8.0,0.7239125627739488,0,0
16_p227_030_mic1.wav,438,441,434,471,404,358,405,140,406,416,265,157,3.0,5.0,5.0,0.18194840426756365,0,0
5_p227_103_mic2.wav,436,399,392,452,332,309,282,197,312,356,190,150,15.0,-14.0,7.0,0.0,0,0
10_p228_279_mic2.wav,440,345,377,472,355,315,366,218,322,344,181,165,9.0,-1.0,3.0,0.2321733311624785,0,0
34_p227_082_mic2.wav,405,372,381,421,347,310,457,159,410,406,265,165,-25.0,-89.0,-27.0,0.29379038580244043,0,0
36_p227_030_mic1.wav,438,441,434,471,404,358,455,320,279,426,230,207,-13.0,-29.0,66.0,0.0,0,0
8_p228_364_mic2.wav,425,326,368,406,331,303,336,244,338,328,220,179,15.0,-16.0,0.0,0.37678513720695395,0,0
11_p228_271_mic2.wav,411,423,355,433,343,320,368,152,388,408,273,176,1.0,-20.0,-9.0,0.09489233970772071,0,0
6_keraban_le_tetu_1_05_f000019_seg_0.wav,371,352,357,422,292,255,388,257,353,249,200,168,9.0,65.0,10.0,0.4026890716298491,0,0
23_p227_107_mic1.wav,448,408,462,416,392,360,370,152,385,360,276,169,0.0,-15.0,9.0,0.5692936355079589,0,0
34_galatea_01_barrili_f000006.wav,390,429,391,383,350,304,369,150,466,365,253,187,17.0,-27.0,7.0,0.7889771442368968,0,0
2_p228_336_mic2.wav,415,395,326,428,339,324,372,271,409,356,280,207,20.0,-10.0,4.0,0.9894962328101713,0,0
3_p227_069_mic1.wav,417,407,453,478,411,359,403,169,387,361,242,174,17.0,13.0,4.0,0.4830048621550801,0,0
37_p227_099_mic1.wav,395,398,423,461,371,348,321,164,297,412,174,135,15.0,-9.0,0.0,0.03782637828038937,0,0
0_p227_177_mic2.wav,420,412,445,489,328,312,326,253,338,370,238,188,15.0,11.0,10.0,0.8302436928030165,0,0
38_p228_278_mic1.wav,438,342,389,461,383,334,355,248,407,327,224,179,6.0,-3.0,-64.0,1.0,0,0
25_p227_113_mic2.wav,363,432,405,465,373,347,378,204,353,365,251,186,9.0,-19.0,9.0,0.0,0,0
24_p227_168_mic1.wav,393,377,421,415,365,312,439,186,432,251,233,158,20.0,-49.0,7.0,1.0,0,0
13_p227_090_mic1.wav,414,451,410,449,357,318,340,258,364,304,255,195,83.0,6.0,2.0,0.0,0,0
0_p228_209_mic2.wav,435,413,370,438,406,340,396,262,364,325,214,173,19.0,-9.0,6.0,0.2815581563507057,0,0
4_p227_156_mic2.wav,381,395,381,439,320,307,395,197,423,367,274,196,17.0,29.0,1.0,0.45273698655746264,0,0
14_p228_342_mic1.wav,435,382,432,443,383,317,298,221,326,385,197,173,3.0,26.0,2.0,0.33210356885740755,0,0
35_p227_001_mic1.wav,419,325,396,438,359,320,460,205,249,422,172,165,-103.0,4.0,9.0,0.42881053294746196,0,0
37_p227_090_mic1.wav,414,451,410,449,357,318,282,227,283,380,148,130,73.0,-1.0,9.0,0.0,0,0
15_p228_289_mic2.wav,469,391,391,469,377,358,377,210,401,376,282,204,-83.0,-20.0,-35.5,0.8741950768404151,0,0
33_p227_165_mic1.wav,448,423,452,447,379,334,360,186,389,400,282,193,4.0,28.0,-43.0,0.13596873658857322,0,0
22_keraban_le_tetu_1_05_f000019_seg_0.wav,371,352,357,422,292,255,342,285,348,366,250,216,20.0,392.0,56.0,0.6957142430307157,0,0
7_p227_001_mic1.wav,419,325,396,438,359,320,473,146,230,379,295,209,-32.0,-15.0,8.0,0.9099864979563235,0,0
1_p227_113_mic2.wav,363,432,405,465,373,347,377,153,383,370,236,151,1.0,-5.0,9.0,0.37717122292022176,0,0
12_p227_080_mic1.wav,379,369,372,403,332,300,444,270,324,388,264,211,-8.0,15.0,70.0,0.29745378098678654,0,0
11_p228_209_mic1.wav,447,354,379,467,390,330,285,160,310,350,182,165,6.0,-58.0,3.0,0.40057189162555473,0,0
18_p228_260_mic1.wav,458,369,437,488,447,377,474,286,382,197,241,224,2.0,-14.0,1.0,0.8535411868848869,0,0
12_p227_090_mic1.wav,414,451,410,449,357,318,476,336,182,457,243,188,11.0,-29.0,203.0,0.25970681830753106,0,0
2_p227_071_mic1.wav,416,387,439,452,361,325,403,143,349,361,213,147,17.0,-29.0,4.0,0.5478936678624162,0,0
20_p227_103_mic2.wav,436,399,392,452,332,309,341,283,348,272,267,223,10.0,-24.0,94.0,0.37335106847725996,0,0
3_p227_165_mic1.wav,448,423,452,447,379,334,426,168,401,398,205,146,16.0,16.0,0.0,0.1892428101354553,0,0
7_p228_220_mic2.wav,391,347,416,463,379,340,422,191,402,363,257,183,4.0,-18.0,10.0,0.036388228399236056,0,0
22_p227_099_mic1.wav,395,398,423,461,371,348,351,117,266,403,191,135,91.0,5.0,7.0,0.0,0,0
29_p228_316_mic1.wav,432,375,407,452,393,330,276,152,329,388,146,136,0.0,-1.0,9.0,0.0,0,0
23_p227_178_mic2.wav,422,393,380,470,354,329,298,166,303,394,199,168,7.0,-89.0,6.0,0.11055006638729237,0,0
38_p228_244_mic2.wav,413,414,389,457,392,351,339,151,359,386,195,134,17.0,21.0,-290.0,1.0,0,0
22_p227_054_mic1.wav,391,358,423,405,338,309,265,198,310,360,175,159,9.0,0.0,4.0,0.2706880762422009,0,0
31_p228_269_mic1.wav,461,394,383,428,387,355,350,237,359,362,210,173,14.0,60.0,-96.0,0.0,0,0
5_p227_088_mic1.wav,464,396,441,485,440,414,332,158,372,401,246,162,11.0,-1.0,9.0,0.8614478350797292,0,0
30_p228_337_mic2.wav,451,341,335,472,384,311,339,231,355,316,213,174,7.0,-13.0,6.0,0.0,0,0
10_galatea_01_barrili_f000006.wav,390,429,391,383,350,304,389,247,365,249,229,189,4.0,-18.0,10.0,0.5962333760064734,0,0
8_chetvero_nischih_s000004_seg_0.wav,457,336,443,480,421,387,434,196,200,254,238,198,10.0,24.0,3.0,1.0,0,0
18_p227_048_mic2.wav,404,336,443,476,328,297,279,212,279,391,195,175,13.0,-7.0,9.0,0.7561856305552984,0,0
29_p228_288_mic2.wav,415,372,365,451,356,319,389,230,360,347,239,196,0.0,5.0,9.0,0.0,0,0
11_p227_126_mic2.wav,464,301,364,479,316,272,349,236,351,330,234,189,19.0,26.0,0.0,0.24069837617181977,0,0
38_p227_107_mic1.wav,448,408,462,416,392,360,315,211,233,392,171,139,19.0,27.0,9.0,0.7888985624365755,0,0
22_p228_209_mic1.wav,447,354,379,467,390,330,357,185,381,356,250,198,14.0,-109.0,8.0,0.6291588416025121,0,0
4_p227_073_mic2.wav,421,257,364,485,303,312,358,105,127,475,252,130,10.0,-22.0,2.0,0.10376600597147234,0,0
19_p227_123_mic1.wav,410,373,424,451,391,354,375,174,361,344,260,168,20.0,8.0,17.0,0.0,0,0
38_p228_364_mic2.wav,425,326,368,406,331,303,300,113,385,394,176,140,28.0,-12.0,1.0,0.9796758543205553,0,0
15_p228_337_mic2.wav,451,341,335,472,384,311,349,123,269,384,214,165,10.0,-5.0,9.0,0.0,0,0
29_p227_061_mic2.wav,420,413,408,469,433,382,307,105,176,407,141,112,137.0,0.0,78.0,0.0,0,0
21_p228_283_mic2.wav,468,413,397,479,385,338,209,101,105,463,228,123,305.0,-106.0,231.0,0.0,0,0
22_p228_271_mic2.wav,411,423,355,433,343,320,390,153,462,332,190,136,16.0,-114.0,3.0,0.14048210766685043,0,0
23_p228_210_mic1.wav,466,371,392,475,408,345,359,113,115,382,223,128,9.0,24.0,4.0,0.6118949740942013,0,0
17_p227_099_mic1.wav,395,398,423,461,371,348,299,110,295,401,151,130,282.0,-20.0,1.0,0.7094681566449514,0,0
10_p228_260_mic1.wav,458,369,437,488,447,377,312,210,228,334,173,140,12.0,-29.0,2.0,0.1071537721460587,0,0
